,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,747250.0,351653.0,383598.0,377266.0,394522.0,400255.0,512248.0,463072.0,389291.0,365007.0,368775.0,633900.0,553129.0,345000.0,392006.0,395271.0,456035.0,528554.0,650409.0,553305.0,506488.0,476488.0,453490.0,599298.0,702390.0,482224.0,493056.0,456384.0,467787.0,540227.0,626209.0,612353.0,512395.0,490125.0,458240.0,609416.0,731183.0,445400.0,515146.0,464621.0,486314.0,560555.0,614011.0,593523.0,544213.0,510753.0,532061.0,719691.0
本年累計,747250.0,1098903.0,1482501.0,1859767.0,2254289.0,2654544.0,3166792.0,3629864.0,4019155.0,4384162.0,4752937.0,5386837.0,553129.0,898129.0,1290135.0,1685406.0,2141441.0,2669995.0,3320404.0,3873709.0,4380197.0,4856685.0,5310175.0,5909473.0,702390.0,1184614.0,1677670.0,2134054.0,2601841.0,3142068.0,3768277.0,4380630.0,4893025.0,5383150.0,5841390.0,6450806.0,731183.0,1176583.0,1691729.0,2156350.0,2642664.0,3203219.0,3817230.0,4410753.0,4954966.0,5465719.0,5997780.0,6717471.0
