,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,1205154.0,989787.0,1124475.0,1028914.0,1093369.0,955805.0,1069117.0,1267121.0,1450013.0,1571714.0,1565060.0,2107954.0,1232768.0,1110108.0,1237015.0,1170294.0,1203859.0,1202770.0,1242450.0,1368511.0,1405418.0,1596807.0,1665761.0,2210832.0,1158374.0,1059996.0,1228500.0,1177272.0,1124794.0,1115223.0,1221301.0,1368152.0,1653788.0,1537155.0,1788835.0,2584080.0,1449162.0,1379946.0,1555813.0,1493694.0,1478347.0,1347454.0,1469666.0,1912127.0,1737940.0,1674636.0,1906808.0,2789540.0
本年累計,1205154.0,2202871.0,3304653.0,4346262.0,5362453.0,6333413.0,7402530.0,8669651.0,10037119.0,11607560.0,13172620.0,15280574.0,1232768.0,2342877.0,3579892.0,4750185.0,5833916.0,7036686.0,8279136.0,9647648.0,11177233.0,12766607.0,14432368.0,16613732.0,1158374.0,2218370.0,3430352.0,4601850.0,5736248.0,6874956.0,8124762.0,9489890.0,11115784.0,12675557.0,14447193.0,16917701.0,1449162.0,2834653.0,4462913.0,5906332.0,7371763.0,8661809.0,10162375.0,12077410.0,13789626.0,15496687.0,17404141.0,20181883.0
