,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,114838.0,93895.0,144058.0,132772.0,148851.0,142005.0,143929.0,123951.0,130039.0,128522.0,116559.0,141475.0,118000.0,97931.0,112325.0,108193.0,108860.0,129007.0,120002.0,125310.0,140126.0,146405.0,136343.0,182168.0,125022.0,99016.0,150091.0,112554.0,139237.0,114937.0,147839.0,133208.0,147130.0,126444.0,113380.0,200860.0,94406.0,102850.0,137934.0,148982.0,153663.0,130112.0,129930.0,157361.0,158415.0,175698.0,162336.0,188624.0
本年累計,114838.0,208733.0,352791.0,485563.0,634414.0,776420.0,920349.0,1044300.0,1174339.0,1302862.0,1419421.0,1560897.0,118000.0,215931.0,328256.0,436448.0,545308.0,674315.0,794317.0,919627.0,1059753.0,1206158.0,1342501.0,1524669.0,125022.0,224038.0,374129.0,486683.0,625921.0,740858.0,888696.0,1021904.0,1169035.0,1295478.0,1408858.0,1609718.0,94406.0,197256.0,335190.0,484172.0,637835.0,767946.0,897876.0,1055237.0,1213652.0,1389350.0,1551685.0,1740309.0
