,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,1298985.0,910219.0,1179326.0,1239446.0,1204594.0,1313996.0,1195864.0,1210326.0,1069826.0,1292061.0,1138165.0,1156278.0,1090934.0,828019.0,1018326.0,1066108.0,1070398.0,974147.0,1043879.0,1051380.0,1007374.0,1121712.0,1009767.0,1125364.0,1057958.0,767327.0,893328.0,845041.0,843411.0,933214.0,1004967.0,895295.0,810949.0,998208.0,900226.0,934399.0,937281.0,734483.0,882670.0,917262.0,887891.0,882849.0,882722.0,953134.0,849522.0,941735.0,1014391.0,1035339.0
本年累計,1298985.0,2209204.0,3388530.0,4627976.0,5832570.0,7146566.0,8342430.0,9552756.0,10622582.0,11914643.0,13052808.0,14209086.0,1090934.0,1918953.0,2937279.0,4003387.0,5073785.0,6047932.0,7091811.0,8143191.0,9150565.0,10272277.0,11282044.0,12407408.0,1057958.0,1825285.0,2718613.0,3563654.0,4407065.0,5340279.0,6345246.0,7240541.0,8051490.0,9049698.0,9949924.0,10884323.0,937281.0,1671764.0,2554434.0,3471696.0,4359587.0,5242436.0,6125158.0,7078292.0,7927814.0,8869549.0,9883940.0,10919279.0
