,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,17529.0,13444.0,25316.0,21656.0,27815.0,22263.0,20309.0,19205.0,20518.0,21492.0,20596.0,18867.0,13856.0,11995.0,12132.0,14740.0,14153.0,34327.0,10411.0,16531.0,17755.0,12381.0,7822.0,6288.0,6766.0,7975.0,7648.0,8279.0,7660.0,10682.0,11281.0,9577.0,9342.0,11900.0,7826.0,8730.0,4568.0,8100.0,6523.0,5639.0,9950.0,24396.0,7384.0,16186.0,19746.0,6922.0,5070.0,6064.0
本年累計,17529.0,30972.0,58082.0,79737.0,107552.0,129815.0,150124.0,169329.0,189848.0,211340.0,231936.0,250803.0,13856.0,25851.0,37983.0,52409.0,66563.0,100890.0,111320.0,127851.0,145605.0,157986.0,165808.0,172096.0,6766.0,14741.0,22389.0,30610.0,38270.0,48952.0,60174.0,69751.0,78929.0,89936.0,97762.0,106275.0,4568.0,12662.0,19185.0,24759.0,34709.0,59105.0,66457.0,82644.0,102389.0,109312.0,114382.0,120444.0
