,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,100713.0,101758.0,134452.0,95996.0,123951.0,87146.0,113220.0,143846.0,89765.0,99913.0,99620.0,102352.0,139000.0,119462.0,116112.0,143603.0,164897.0,107940.0,129359.0,122105.0,115921.0,139219.0,100964.0,93279.0,176262.0,160291.0,106512.0,181734.0,169403.0,228506.0,140235.0,117896.0,180375.0,198031.0,112938.0,38317.0,183847.0,204590.0,257042.0,177598.0,172889.0,172118.0,157461.0,159378.0,159840.0,62347.0,149614.0,46376.0
本年累計,100713.0,202471.0,336923.0,432919.0,556871.0,644017.0,757237.0,901083.0,990848.0,1090762.0,1190382.0,1292734.0,139000.0,258462.0,374574.0,518178.0,683075.0,791015.0,920374.0,1042478.0,1158399.0,1297619.0,1398583.0,1491862.0,176262.0,336553.0,443065.0,624799.0,794202.0,1022708.0,1162944.0,1280840.0,1461215.0,1659246.0,1772184.0,1810501.0,183847.0,388437.0,645479.0,823077.0,995966.0,1168084.0,1325545.0,1484923.0,1644764.0,1707110.0,1856724.0,1903100.0
