,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,356887.0,303407.0,525322.0,378965.0,522051.0,437505.0,474872.0,406801.0,358124.0,333151.0,344989.0,646722.0,476564.0,321679.0,299002.0,408670.0,406750.0,332385.0,256355.0,329159.0,416964.0,342754.0,262540.0,245022.0,321638.0,312217.0,345203.0,329446.0,296199.0,337449.0,332159.0,311210.0,339579.0,370306.0,354985.0,304816.0,332540.0,381236.0,307980.0,368741.0,316974.0,329335.0,336855.0,319069.0,335700.0,317709.0,308859.0,375923.0
本年累計,356887.0,660294.0,1185616.0,1564581.0,2086632.0,2524137.0,2999009.0,3405810.0,3763934.0,4097085.0,4442074.0,5088796.0,476564.0,798243.0,1097245.0,1505915.0,1912665.0,2245050.0,2501405.0,2830564.0,3247528.0,3590282.0,3852822.0,4097844.0,321638.0,633855.0,979058.0,1308504.0,1604703.0,1942152.0,2274311.0,2585521.0,2925100.0,3295406.0,3650391.0,3955207.0,332540.0,713776.0,1021756.0,1390497.0,1707471.0,2036806.0,2373661.0,2692730.0,3028430.0,3346139.0,3654998.0,4030921.0
