,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,964510.0,667854.0,713899.0,907277.0,847110.0,905491.0,960546.0,891943.0,872071.0,1063170.0,893732.0,835272.0,910962.0,674944.0,872199.0,936262.0,880194.0,782352.0,930389.0,908118.0,906692.0,959206.0,839615.0,939855.0,833595.0,700237.0,780920.0,757601.0,717340.0,841818.0,875546.0,841093.0,779711.0,971412.0,851050.0,859986.0,899361.0,856686.0,864594.0,872985.0,877293.0,985653.0,890385.0,907307.0,863652.0,894761.0,1037996.0,1005328.0
本年累計,964510.0,1632364.0,2346263.0,3253540.0,4100650.0,5006141.0,5966688.0,6858630.0,7730702.0,8793872.0,9687603.0,10522875.0,910962.0,1585906.0,2458105.0,3394367.0,4274561.0,5056913.0,5987302.0,6895420.0,7802112.0,8761318.0,9600933.0,10540787.0,833595.0,1533832.0,2314752.0,3072353.0,3789694.0,4631512.0,5507058.0,6348152.0,7127863.0,8099274.0,8950324.0,9810310.0,899361.0,1756047.0,2620641.0,3493626.0,4370919.0,5356572.0,6246956.0,7154264.0,8017916.0,8912677.0,9950674.0,10956002.0
