,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,1881684.0,1389500.0,1611300.0,1722121.0,1805494.0,1454264.0,1637771.0,1560434.0,1637724.0,1778606.0,1753388.0,1815074.0,1915654.0,1589405.0,2021873.0,1870764.0,1857562.0,1674583.0,1818232.0,1749147.0,1847323.0,1849207.0,1714231.0,1941482.0,1927160.0,1277526.0,1546303.0,1476255.0,1334275.0,1379681.0,1518587.0,1359454.0,1546848.0,1420021.0,1434075.0,1552838.0,1392257.0,1132783.0,1402464.0,1371350.0,1427668.0,1444989.0,1539831.0,1602248.0,1412122.0,1522468.0,1584245.0,1551665.0
本年累計,1881684.0,3271184.0,4882484.0,6604605.0,8410099.0,9864363.0,11502134.0,13062568.0,14700292.0,16478898.0,18232286.0,20047360.0,1915654.0,3505059.0,5526932.0,7397696.0,9255257.0,10929840.0,12748072.0,14497219.0,16344542.0,18193749.0,19907980.0,21849462.0,1927160.0,3204686.0,4750989.0,6227244.0,7561519.0,8941200.0,10459787.0,11819241.0,13366089.0,14786110.0,16220186.0,17773023.0,1392257.0,2525039.0,3927503.0,5298853.0,6726522.0,8171510.0,9711341.0,11313589.0,12725711.0,14248179.0,15832425.0,17384090.0
