,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,179716.0,158353.0,185905.0,182279.0,172628.0,141652.0,145877.0,153978.0,154423.0,114435.0,114384.0,125591.0,158908.0,126028.0,138286.0,127486.0,160501.0,154289.0,163293.0,126162.0,138629.0,164613.0,159805.0,170928.0,158627.0,133519.0,182136.0,156312.0,127761.0,138737.0,161961.0,150733.0,158012.0,176810.0,164771.0,138075.0,162161.0,133046.0,186842.0,182401.0,166306.0,160315.0,150023.0,122282.0,130936.0,134439.0,138143.0,96390.0
本年累計,179716.0,338069.0,523974.0,706253.0,878881.0,1020533.0,1166410.0,1320388.0,1474811.0,1589246.0,1703630.0,1829221.0,158908.0,284936.0,423222.0,550708.0,711209.0,865498.0,1028791.0,1154953.0,1293582.0,1458195.0,1618000.0,1788928.0,158627.0,292146.0,474282.0,630594.0,758355.0,897092.0,1059053.0,1209785.0,1367797.0,1544608.0,1709379.0,1847454.0,162161.0,295207.0,482049.0,664450.0,830756.0,991071.0,1141094.0,1263376.0,1394312.0,1528751.0,1666894.0,1763284.0
