,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,2774413.0,1146421.0,1155495.0,1370108.0,1574032.0,1497190.0,1517650.0,1952137.0,2103415.0,1467373.0,1699424.0,2319207.0,3010338.0,995755.0,1300987.0,1477143.0,1528325.0,1615286.0,1867907.0,1952307.0,2044921.0,1749229.0,1929677.0,2329159.0,3651021.0,2053578.0,1478453.0,1552355.0,1669100.0,1971908.0,1854576.0,2149200.0,2853657.0,1846596.0,1896134.0,2542983.0,4305506.0,1656304.0,1460198.0,1642669.0,1721994.0,1869329.0,1821794.0,2422743.0,2646459.0,1883037.0,2480981.0,3160613.0
本年累計,2774413.0,3920834.0,5076329.0,6446437.0,8020469.0,9517659.0,11035309.0,12987446.0,15090861.0,16558234.0,18257658.0,20576865.0,3010338.0,4006093.0,5307080.0,6784223.0,8312548.0,9927834.0,11795741.0,13748048.0,15792969.0,17542197.0,19471874.0,21801033.0,3651021.0,5704599.0,7183052.0,8735407.0,10404507.0,12376415.0,14230991.0,16380191.0,19233848.0,21080444.0,22976578.0,25519561.0,4305506.0,5961810.0,7422008.0,9064677.0,10786671.0,12656000.0,14477794.0,16900537.0,19546996.0,21430033.0,23911014.0,27071627.0
