,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,72725.0,61451.0,40517.0,43163.0,50838.0,65337.0,98809.0,100332.0,58460.0,42159.0,40698.0,45670.0,86536.0,43998.0,35509.0,43192.0,49003.0,66057.0,103223.0,83195.0,57141.0,47978.0,41545.0,44773.0,83110.0,59444.0,40172.0,44865.0,45674.0,73269.0,102021.0,97953.0,55527.0,43499.0,40769.0,50070.0,76124.0,40460.0,35874.0,43296.0,46454.0,70686.0,81158.0,93287.0,48340.0,39048.0,46399.0,50887.0
本年累計,72725.0,134176.0,174693.0,217856.0,268694.0,334031.0,432840.0,533172.0,591632.0,633791.0,674489.0,720159.0,86536.0,130534.0,166043.0,209235.0,258238.0,324295.0,427518.0,510713.0,567854.0,615832.0,657377.0,702150.0,83110.0,142554.0,182726.0,227591.0,273265.0,346534.0,448555.0,546508.0,602035.0,645534.0,686303.0,736373.0,76124.0,116584.0,152458.0,195754.0,242208.0,312894.0,394052.0,487339.0,535679.0,574727.0,621126.0,672013.0
