,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y,營業收入淨額_x,營業收入淨額_y
本月,970549.0,685922.0,732191.0,858673.0,807457.0,766657.0,858924.0,817096.0,767613.0,731209.0,612937.0,622098.0,815345.0,583623.0,683513.0,736942.0,842476.0,795129.0,941679.0,885963.0,820713.0,716752.0,606428.0,667855.0,755977.0,591959.0,640163.0,576355.0,669688.0,707024.0,831275.0,791072.0,695403.0,668772.0,596740.0,546098.0,725188.0,505213.0,595418.0,628759.0,694823.0,704442.0,778087.0,841131.0,721550.0,666446.0,651496.0,651183.0
本年累計,970549.0,1656471.0,2388662.0,3247335.0,4054792.0,4821449.0,5680373.0,6497469.0,7265082.0,7996291.0,8609228.0,9231326.0,815345.0,1398968.0,2082481.0,2819423.0,3661899.0,4457028.0,5398707.0,6284670.0,7105383.0,7822135.0,8428563.0,9096418.0,755977.0,1347936.0,1988099.0,2564454.0,3234142.0,3941166.0,4772441.0,5563513.0,6258916.0,6927688.0,7524428.0,8070526.0,725188.0,1230401.0,1825819.0,2454578.0,3149401.0,3853843.0,4631930.0,5473061.0,6194611.0,6861057.0,7512553.0,8163736.0
